com.knew.feed,
com.xiaomi.scanner,
com.meitu.meiyancamera,com.meitu.library.account.activity.login.AccountSdkLoginPhoneActivity
com.microsoft.office.powerpoint,com.microsoft.office.apphost.LaunchActivity
com.mampod.ergedd,com.mampod.ergedd.ui.phone.activity.MainActivity
com.tencent.mm,com.tencent.mm.plugin.account.ui.LoginHistoryUI,com.tencent.mm.plugin.webwx.ui.ExtDeviceWXLoginUI,com.tencent.mm.plugin.account.ui.SimpleLoginUI,com.tencent.mm.plugin.account.ui.MobileInputUI,com.tencent.mm.plugin.account.ui.LoginSelectUI,com.tencent.mm.plugin.login_exdevice.ui.LoginAsExDeviceUI,com.tencent.mm.plugin.voiceprint.ui.VoiceLoginUI,com.tencent.mm.plugin.account.ui.LoginUI,com.tencent.mm.plugin.kidswatch.ui.login.KidsWatchLoginFirst,com.tencent.mm.plugin.account.ui.MobileLoginOrForceReg,com.tencent.mm.plugin.kidswatch.ui.login.KidsWatchLoginFirstChooseSceneUI,com.tencent.mm.plugin.account.ui.LoginFaceUI,com.tencent.mm.plugin.account.ui.VerifyPwdUI,com.tencent.mm.plugin.account.ui.LoginSmsUI,com.tencent.mm.plugin.kidswatch.ui.login.KidsWatchLoginCardChooseUI,com.tencent.mm.plugin.kidswatch.ui.login.KidsWatchLoginFirstChooseHelpUI,com.tencent.mm.plugin.account.ui.LoginPasswordUI,com.tencent.mm.plugin.account.ui.MMFBLoginUI,com.tencent.mm.plugin.account.ui.LoginIndepPass,com.tencent.mm.plugin.teenmode.ui.TeenModeVerifyPwdUI,com.tencent.mm.plugin.account.ui.LoginByMobileSendSmsUI,com.tencent.mm.plugin.account.ui.LoginVoiceUI
com.sina.weibo,com.sina.weibo.account.login.LoginActivity,com.sina.weibo.account.UserOverseaLoginActivity,com.ali.auth.third.ui.QrLoginConfirmActivity,com.ali.auth.third.ui.LoginActivity,com.ali.auth.third.ui.LoginWebViewActivity,com.sina.weibo.account.sso.SSOLoginActivity,com.ali.auth.third.ui.QrLoginActivity
com.xiaomi.gamecenter,com.xiaomi.passport.ui.internal.QuickLoginActivity,com.xiaomi.gamecenter.ui.gameinfo.activity.CLoudGameLoginActivity,com.xiaomi.gamecenter.ui.login.MoreLoginActivity,com.xiaomi.gamecenter.account.login.LoginProxyActivity,com.xiaomi.gamecenter.ui.login.LoginAccountBindActivity,com.xiaomi.gamecenter.ui.qrcode.QrCodeLoginActivity,com.xiaomi.passport.ui.internal.LoginQRCodeScanResultActivity,com.xiaomi.gamecenter.ui.login.LoginActivity,com.xiaomi.passport.ui.page.AccountLoginActivity
com.wuba,com.wuba.town.login.TownLoginActivity,com.wuba.loginsdk.activity.account.DialogLoginActivity,com.wuba.loginsdk.activity.account.gatewaylogin.GatewayLoginActivity,com.wuba.loginsdk.activity.account.AuthLoginActivity,com.wuba.huangye.other.ObtainOfferActivity,com.wuba.loginsdk.activity.account.LoginNewFragment,com.wuba.loginsdk.auth.receiver.AuthReceiverLoginActivity,com.wuba.activity.more.utils.LoginSDKDemoActivity,com.wuba.loginsdk.activity.account.VerifyCodeActivity,com.wuba.loginsdk.activity.account.PhoneDynamicLoginActivity,com.anjuke.android.app.login.activity.AjkLoginEntryActivity,com.anjuke.android.app.login.activity.AjkLoginDialogActivity,com.anjuke.android.app.login.activity.LoginInvalidDialogActivity,com.wuba.town.supportor.activity.WbuDevActivity,com.wuba.loginsdk.biometric.login.BiometricLoginActivity,com.wuba.town.login.TownLoginDialog,com.anjuke.android.app.login.activity.AjkLoginPageActivity,com.anjuke.android.app.login.activity.AjkPasswordLoginActivity,com.anjuke.android.app.login.activity.AjkGateWayLoginActivity
com.dw.btime,com.dw.btime.login.LoginErrorActivity,com.dw.btime.GestureVerifyActivity,com.dw.btime.EditAccountInfo,com.dw.btime.login.LoginByEmailActivity,com.dw.btime.tv.TvLoginActivity,com.dw.btime.login.LoginActivity,com.dw.btime.tv.TvLoginBabySelectActivity,com.dw.btime.RegisterNew
com.tencent.qqlive,com.tencent.qqlive.modules.vb.teenguardianui.adapter.activity.TeenGuardianNewPasswordActivity,com.tencent.qqlive.ona.usercenter.activity.LoginActivity,com.tencent.qqlive.modules.vb.loginbusiness.VBLoginVDlgPortraitActivity,com.tencent.qqlive.modules.vb.loginbusiness.VBLoginVDlgLandScapeActivity,oicq.wlogin_sdk.quicklogin.QuickLoginWebViewActivity,com.tencent.qqlive.ona.usercenter.debug.LocalAccountActivity,com.tencent.qqlive.modules.vb.teenguardianui.adapter.activity.TeenGuardianLandscapePasswordActivity,com.tencent.qqlive.modules.vb.teenguardianui.adapter.activity.TeenGuardianPasswordActivity,com.tencent.qqlive.ona.usercenter.debug.LocalAccountActivity$b,com.tencent.qqlive.modules.vb.loginbusiness.VBLoginActivity
com.gotokeep.keep,com.gotokeep.keep.fd.business.account.login.EnterpriseLoginActivity,com.gotokeep.keep.fd.business.account.login.VerificationCodeLoginActivity,com.gotokeep.keep.fd.business.account.activity.BlankThirdLoginActivity,com.gotokeep.keep.fd.business.account.login.RecentVendorLoginActivity,com.chuanglan.shanyan_sdk.view.CmccLoginActivity,com.gotokeep.keep.fd.business.account.login.LoginMainActivity
com.dianping.v1,com.dianping.main.login.nativelogin.LoginWebActivity,com.dianping.main.login.picassologin.LoginCommonActivity,com.maoyan.android.net.utils.TokenFailTransitActivity,com.dianping.ugc.UnitTestActivity,com.dianping.main.login.picassologin.PicassoLoginActivity,com.sankuai.meituan.oauth.OauthLoginActivity,com.dianping.main.login.picassologin.LoginLiteActivity
com.lingan.seeyou,com.lingan.seeyou.ui.activity.user.login.AutoThridLoginActivity,com.ali.auth.third.ui.QrLoginConfirmActivity,com.lingan.seeyou.ui.activity.user.login.PhoneLoginActivity,com.lingan.seeyou.ui.activity.user.login.LoginActivity,com.lingan.seeyou.ui.activity.user.login.LoginGuideActivity,com.lingan.seeyou.ui.activity.guide.GuideLoginActivity,com.lingan.seeyou.ui.activity.user.login.LoginAccountFoEmailActivity,com.ali.auth.third.ui.LoginWebViewActivity,com.ali.auth.third.ui.LoginActivity,com.lingan.seeyou.ui.activity.user.retrieve.RetrieveActivity,com.lingan.seeyou.ui.activity.user.retrieve.RetrieveByNicknameActivity,com.lingan.seeyou.ui.activity.user.login.ReLoginPhoneFragment,com.lingan.seeyou.ui.activity.user.login.LastLoginActivity,com.ali.auth.third.ui.QrLoginActivity,com.lingan.seeyou.ui.activity.user.login.ReLoginEmailFragment,com.lingan.seeyou.ui.activity.user.login.ReLoginActivity,com.lingan.seeyou.ui.activity.user.login.LoginAccountActivity,com.lingan.seeyou.account.unionlogin.UnionLoginActivity
